Wavenumber,Intensity
3930.25,55.82917
3930.125,54.869524
3930,53.824092
3929.875,53.214512
3929.75,53.331688
3929.625,54.053102
3929.5,55.022999
3929.375,55.93084
3929.25,56.616969
3929.125,57.039112
3929,57.227262
3928.875,57.255489
3928.75,57.206762
3928.625,57.151703
3928.5,57.148366
3928.375,57.225198
3928.25,57.35543
3928.125,57.47906
3928,57.563317
3927.875,57.621161
3927.75,57.669232
3927.625,57.701604
3927.5,57.713629
3927.375,57.717116
3927.25,57.715638
3927.125,57.693893
3927,57.648951
3926.875,57.602066
3926.75,57.560359
3926.625,57.498476
3926.5,57.392839
3926.375,57.205375
3926.25,56.758013
3926.125,55.681619
3926,53.683541
3925.875,51.008911
3925.75,48.573351
3925.625,47.44623
3925.5,48.038092
3925.375,49.790314
3925.25,51.667099
3925.125,52.9604
3925,53.633171
3924.875,54.028675
3924.75,54.402817
3924.625,54.748919
3924.5,54.928418
3924.375,54.856309
3924.25,54.592017
3924.125,54.334553
3924,54.326528
3923.875,54.694133
3923.75,55.352689
3923.625,56.080956
3923.5,56.693575
3923.375,57.129708
3923.25,57.411906
3923.125,57.577883
3923,57.663862
3922.875,57.708415
3922.75,57.738828
3922.625,57.762977
3922.5,57.782989
3922.375,57.801937
3922.25,57.811571
3922.125,57.793878
3922,57.746787
3921.875,57.690996
3921.75,57.638122
3921.625,57.570381
3921.5,57.468401
3921.375,57.31521
3921.25,56.985666
3921.125,56.118014
3921,54.239893
3920.875,51.258909
3920.75,47.911012
3920.625,45.560113
3920.5,45.294149
3920.375,47.099634
3920.25,49.960343
3920.125,52.722291
3920,54.810873
3919.875,56.205593
3919.75,57.050131
3919.625,57.473501
3919.5,57.638301
3919.375,57.708392
3919.25,57.739542
3919.125,57.715497
3919,57.666594
3918.875,57.644721
3918.75,57.622563
3918.625,57.526888
3918.5,57.272272
3918.375,56.558017
3918.25,54.733461
3918.125,51.301971
3918,46.796322
3917.875,42.923415
3917.75,41.467982
3917.625,42.927539
3917.5,46.232774
3917.375,49.647332
3917.25,51.879994
3917.125,52.577488
3917,52.231743
3916.875,51.756322
3916.75,51.922029
3916.625,52.909
3916.5,54.324233
3916.375,55.648386
3916.25,56.624966
3916.125,57.267719
3916,57.660462
3915.875,57.865289
3915.75,57.949463
3915.625,57.981378
3915.5,57.991381
3915.375,57.982549
3915.25,57.969056
3915.125,57.966694
3915,57.962434
3914.875,57.931745
3914.75,57.87812
3914.625,57.8302
3914.5,57.809409
3914.375,57.820656
3914.25,57.860833
3914.125,57.916501
3914,57.96324
3913.875,57.984987
3913.75,57.986205
